Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Japanese', 'Locations - Dungeons')",417,764,0.002955,0.005415,0.000142,0.00837
"('Faction: Thieves Guild', 'Related to horses')",251,379,0.001779,0.002686,9.9e-05,0.004465
"('Nudity', 'Other languages')",336,619,0.002381,0.004387,4.3e-05,0.006768
"('Japanese', 'Creatures')",417,1103,0.002955,0.007817,0.00017,0.010773
"('Gameplay Effects/Changes', 'Not Safe For Work')",3718,284,0.026351,0.002013,8.5e-05,0.028364
"('Locations - Buildings', 'Magic - Spells')",1693,2019,0.011999,0.01431,0.001184,0.026309
"('Lore-Friendly', 'Locations - World Map')",8619,1159,0.061087,0.008214,0.004593,0.069301
"('Related to Movies/TV/Other Games', 'Animation - New')",1019,269,0.007222,0.001907,0.000184,0.009129
"('Faction: College of Winterhold', 'Magic - Enchantments')",221,1012,0.001566,0.007172,0.000198,0.008739
"('Anime', 'Items - Clutter')",715,1230,0.005068,0.008718,9.9e-05,0.013785
"('Saved games', 'Locations - Player-Owned')",974,1952,0.006903,0.013835,0.000106,0.020738
"('Related to vampires', 'Animation - Modified')",680,364,0.004819,0.00258,0.000184,0.007399
"('Hair', 'Races - New')",398,438,0.002821,0.003104,0.000369,0.005925
"('Scripted Events', 'Italian')",755,723,0.005351,0.005124,0.00017,0.010475
"('Unrealistic', 'Magic - Spells')",1027,2019,0.007279,0.01431,0.000461,0.021588
"('Companion Friendly', 'Tutorials for Modders')",3345,221,0.023707,0.001566,0.000177,0.025274
"('Dawnguard', 'Utilities for Modders')",1800,478,0.012757,0.003388,0.000156,0.016145
"('Audio - Music', 'Not Lore-Friendly')",429,2051,0.003041,0.014536,0.000326,0.017577
"('Locations - Caverns', 'Tutorials for Players')",441,204,0.003126,0.001446,7.8e-05,0.004571
"('Related to vampires', 'Animation - New')",680,269,0.004819,0.001907,0.000149,0.006726
"('Audio - Voices', 'Body models')",494,503,0.003501,0.003565,0.000241,0.007066
"('Faction: Dark Brotherhood', 'New textures')",233,4507,0.001651,0.031943,0.000262,0.033594
"('Solstheim', 'Races - New')",256,438,0.001814,0.003104,6.4e-05,0.004919
"('Saved games', 'Creatures - Rideable')",974,275,0.006903,0.001949,6.4e-05,0.008852
"('Face models', 'Anime')",771,715,0.005464,0.005068,0.000383,0.010532
"('Solstheim', 'New textures')",256,4507,0.001814,0.031943,0.000383,0.033757
"('Performance Optimization', 'Items - Apparatus')",604,449,0.004281,0.003182,0.000198,0.007463
"('For female characters', 'Leveled Lists')",4508,516,0.03195,0.003657,0.00061,0.035607
"('Plants / Foliage', 'Dragonborn')",452,1519,0.003204,0.010766,0.000418,0.013969
"('Fair and balanced', 'Items - Furniture')",7082,706,0.050193,0.005004,0.002218,0.055197
"('New Lands', 'German')",460,1083,0.00326,0.007676,0.000262,0.010936
"('Poses', 'Hair')",122,398,0.000865,0.002821,0.000156,0.003685
"('Quests', 'Magic - Enchantments')",843,1012,0.005975,0.007172,0.000751,0.013147
"('Performance Optimization', 'Creatures - Rideable')",604,275,0.004281,0.001949,9.9e-05,0.00623
"('Animation - Modified', 'Guilds / Factions')",364,572,0.00258,0.004054,0.000156,0.006634
"('Environment - Weather', 'Locations - Buildings')",342,1693,0.002424,0.011999,0.000305,0.014423
"('Creatures - Rideable', 'Weapons')",275,3646,0.001949,0.025841,0.000454,0.02779
"('Fair and balanced', 'Creatures - Rideable')",7082,275,0.050193,0.001949,0.00061,0.052142
"('Companions', 'Unbalanced')",2791,934,0.019781,0.00662,0.000879,0.026401
"('Locations - Buildings', 'Dawnguard')",1693,1800,0.011999,0.012757,0.001758,0.024756
"('Faction: Thieves Guild', 'Face models')",251,771,0.001779,0.005464,5e-05,0.007243
"('New textures', 'Dragonborn')",4507,1519,0.031943,0.010766,0.00134,0.042709
"('Lore-Friendly', 'Polish')",8619,544,0.061087,0.003856,0.001354,0.064942
"('Video', 'Nudity')",253,336,0.001793,0.002381,4.3e-05,0.004174
"('Companions', 'Utilities for Modders')",2791,478,0.019781,0.003388,0.000191,0.023169
"('Lighting', 'Utilities for Modders')",760,478,0.005386,0.003388,0.000206,0.008774
"('Companions', 'Japanese')",2791,417,0.019781,0.002955,0.000447,0.022736
"('ENB Preset', 'Environment - Weather')",76,342,0.000539,0.002424,0.000106,0.002963
"('New textures', 'Creatures')",4507,1103,0.031943,0.007817,0.002303,0.03976
"('English', 'Items - Leveled')",12126,494,0.085942,0.003501,0.00258,0.089443
"('Animation - New', 'Not Lore-Friendly')",269,2051,0.001907,0.014536,0.00022,0.016443
"('Gameplay Effects/Changes', 'Non-Playable Resource')",3718,301,0.026351,0.002133,0.000163,0.028484
"('Items - Furniture', 'Tutorials for Modders')",706,221,0.005004,0.001566,8.5e-05,0.00657
"('Chargen', 'Japanese')",565,417,0.004004,0.002955,9.9e-05,0.00696
"('Environment - Other', 'Unrealistic')",1225,1027,0.008682,0.007279,0.000283,0.015961
"('Items - Apparatus', 'Magic - Enchantments')",449,1012,0.003182,0.007172,0.000645,0.010355
"('Books', 'Items - Clutter')",1045,1230,0.007406,0.008718,0.001907,0.016124
"('Gameplay Effects/Changes', 'Items - Leveled')",3718,494,0.026351,0.003501,0.001212,0.029852
"('Humor, Joke or Just for Fun', 'Items - Ingredients')",1282,748,0.009086,0.005301,0.000312,0.014387
"('Anime', 'Not Lore-Friendly')",715,2051,0.005068,0.014536,0.002275,0.019604
"('Replacer', 'Video')",3268,253,0.023162,0.001793,0.000361,0.024955
"('Animation - Modified', 'Races - Modified')",364,595,0.00258,0.004217,0.000283,0.006797
"('Faction: Companions', 'German')",281,1083,0.001992,0.007676,0.000106,0.009667
"('For male characters', 'Polish')",3578,544,0.025359,0.003856,0.000439,0.029214
"('Saved games', 'Magic - Enchantments')",974,1012,0.006903,0.007172,9.2e-05,0.014076
"('Chargen', 'Items - Furniture')",565,706,0.004004,0.005004,0.00012,0.009008
"('New textures', 'Items - Leveled')",4507,494,0.031943,0.003501,0.000936,0.035444
"('Plants / Foliage', 'Dawnguard')",452,1800,0.003204,0.012757,0.000447,0.015961
"('Lighting', 'New textures')",760,4507,0.005386,0.031943,0.000843,0.037329
"('Performance Optimization', 'English')",604,12126,0.004281,0.085942,0.00224,0.090223
"('Companions', 'Performance Optimization')",2791,604,0.019781,0.004281,0.000347,0.024062
"('Classes component', 'Saved games')",169,974,0.001198,0.006903,0.000113,0.008101
"('Other languages', 'Books')",619,1045,0.004387,0.007406,0.000184,0.011793
"('Fair and balanced', 'English')",7082,12126,0.050193,0.085942,0.035465,0.136135
"('Related to horses', 'User Interface')",379,594,0.002686,0.00421,7.8e-05,0.006896
"('Animation - Modified', 'Clothing')",364,1782,0.00258,0.01263,0.000191,0.01521
"('Animation - New', 'English')",269,12126,0.001907,0.085942,0.001084,0.087849
"('Fair and balanced', 'Dragonborn')",7082,1519,0.050193,0.010766,0.004075,0.060959
"('For female characters', 'Hair')",4508,398,0.03195,0.002821,0.001247,0.034771
"('Translation', 'Utilities for Players')",2103,947,0.014905,0.006712,0.000135,0.021617
"('Chargen', 'Related to Movies/TV/Other Games')",565,1019,0.004004,0.007222,0.000397,0.011226
"('Classes component', 'New textures')",169,4507,0.001198,0.031943,0.000283,0.033141
"('Fair and balanced', 'Spanish')",7082,806,0.050193,0.005712,0.00129,0.055906
"('Environment - Weather', 'Locations - Player-Owned')",342,1952,0.002424,0.013835,0.000262,0.016259
"('Performance Optimization', 'Animation - Modified')",604,364,0.004281,0.00258,0.000206,0.006861
"('For female characters', 'Hearthfire')",4508,967,0.03195,0.006854,0.000595,0.038804
"('For female characters', 'Guilds / Factions')",4508,572,0.03195,0.004054,0.000921,0.036004
"('Official', 'English')",244,12126,0.001729,0.085942,0.001332,0.087671
"('Audio - Sound FX', 'Not Safe For Work')",587,284,0.00416,0.002013,6.4e-05,0.006173
"('Scripted Events', 'Locations - Player-Owned')",755,1952,0.005351,0.013835,0.001014,0.019186
"('Solstheim', 'Locations - World Map')",256,1159,0.001814,0.008214,0.000198,0.010029
"('New Lands', 'Translation')",460,2103,0.00326,0.014905,0.000177,0.018165
"('English', 'Italian')",12126,723,0.085942,0.005124,0.002367,0.091066
"('Companion Friendly', 'Dawnguard')",3345,1800,0.023707,0.012757,0.00236,0.036465
"('Guilds / Factions', 'Not Safe For Work')",572,284,0.004054,0.002013,5.7e-05,0.006067
"('Faction: Dark Brotherhood', 'Dawnguard')",233,1800,0.001651,0.012757,0.00017,0.014409
"('Video', 'Armor - Shields')",253,1628,0.001793,0.011538,0.00022,0.013331
"('Related to vampires', 'Items - Apparatus')",680,449,0.004819,0.003182,0.000177,0.008002
"('Classes component', 'Races - New')",169,438,0.001198,0.003104,0.000276,0.004302
"('Faction: Dark Brotherhood', 'Unbalanced')",233,934,0.001651,0.00662,8.5e-05,0.008271
"('Saved games', 'Tutorials for Players')",974,204,0.006903,0.001446,6.4e-05,0.008349
"('Related to horses', 'French')",379,748,0.002686,0.005301,0.000206,0.007988
"('Humor, Joke or Just for Fun', 'SKSE (Skyrim Script Extender)')",1282,1199,0.009086,0.008498,0.000298,0.017584
"('Official', 'Animation - Modified')",244,364,0.001729,0.00258,0.000128,0.004309
"('Gameplay Effects/Changes', 'Related to vampires')",3718,680,0.026351,0.004819,0.001254,0.03117
"('Unrealistic', 'Weapons')",1027,3646,0.007279,0.025841,0.001169,0.03312
"('For male characters', 'Utilities for Modders')",3578,478,0.025359,0.003388,0.000198,0.028747
"('Performance Optimization', 'Environment - Weather')",604,342,0.004281,0.002424,0.000517,0.006705
"('Cheating', 'Unbalanced')",997,934,0.007066,0.00662,0.002644,0.013686
"('Unbalanced', 'User Interface')",934,594,0.00662,0.00421,8.5e-05,0.01083
"('Translation', 'Spanish')",2103,806,0.014905,0.005712,0.00258,0.020617
"('For male characters', 'Magic - Enchantments')",3578,1012,0.025359,0.007172,0.00124,0.032531
"('Locations - World Map', 'Magic - Enchantments')",1159,1012,0.008214,0.007172,0.000758,0.015387
"('Audio - Sound FX', 'Armor - Shields')",587,1628,0.00416,0.011538,0.000298,0.015699
"('Leveled Lists', 'Unrealistic')",516,1027,0.003657,0.007279,0.000135,0.010936
"('Armor - Shields', 'Clothing - Female')",1628,1431,0.011538,0.010142,0.002381,0.02168
"('New Lands', 'Not Safe For Work')",460,284,0.00326,0.002013,2.1e-05,0.005273
"('Races - Modified', 'Clothing - Male')",595,1051,0.004217,0.007449,0.000333,0.011666
"('Hair', 'New Lands')",398,460,0.002821,0.00326,9.9e-05,0.006081
"('Faction: College of Winterhold', 'Races - Modified')",221,595,0.001566,0.004217,4.3e-05,0.005783
"('Official', 'Quests')",244,843,0.001729,0.005975,0.000241,0.007704
"('Faction: Thieves Guild', 'Spanish')",251,806,0.001779,0.005712,5.7e-05,0.007491
"('Humor, Joke or Just for Fun', 'Locations - Caverns')",1282,441,0.009086,0.003126,0.000227,0.012212
"('Environment - Water', 'Unrealistic')",301,1027,0.002133,0.007279,0.000149,0.009412
"('Replacer', 'Spanish')",3268,806,0.023162,0.005712,0.000695,0.028874
"('Companions', 'Hearthfire')",2791,967,0.019781,0.006854,0.000631,0.026635
"('Magic - Potions', 'Tutorials for Players')",576,204,0.004082,0.001446,7.8e-05,0.005528
"('Performance Optimization', 'Anime')",604,715,0.004281,0.005068,4.3e-05,0.009348
"('Armor - Shields', 'Clothing')",1628,1782,0.011538,0.01263,0.003388,0.024168
"('Lighting', 'Items - Leveled')",760,494,0.005386,0.003501,0.000369,0.008888
"('Leveled Lists', 'User Interface')",516,594,0.003657,0.00421,9.9e-05,0.007867
"('Faction: College of Winterhold', 'Clothing')",221,1782,0.001566,0.01263,0.000291,0.014196
"('Quests', 'Locations - World Map')",843,1159,0.005975,0.008214,0.001616,0.014189
"('Not Lore-Friendly', 'Creatures - Rideable')",2051,275,0.014536,0.001949,0.000255,0.016485
"('Russian', 'Plants / Foliage')",581,452,0.004118,0.003204,0.000163,0.007321
"('Clothing', 'Items - Clutter')",1782,1230,0.01263,0.008718,0.001368,0.021347
"('Lighting', 'Unrealistic')",760,1027,0.005386,0.007279,0.000213,0.012665
"('Clothing - Male', 'Magic - Potions')",1051,576,0.007449,0.004082,0.000631,0.011531
"('Books', 'Magic - Spells')",1045,2019,0.007406,0.01431,0.003126,0.021716
"('Not Lore-Friendly', 'Items - Apparatus')",2051,449,0.014536,0.003182,0.000156,0.017719
"('Poses', 'Environment - Weather')",122,342,0.000865,0.002424,8.5e-05,0.003289
"('Audio - Music', 'Locations - Dungeons')",429,764,0.003041,0.005415,0.000475,0.008455
"('Environment - Water', 'Items - Leveled')",301,494,0.002133,0.003501,0.000184,0.005635
"('Chargen', 'Related to vampires')",565,680,0.004004,0.004819,0.000333,0.008824
"('Poses', 'Fair and balanced')",122,7082,0.000865,0.050193,0.000326,0.051058
"('Face models', 'New models')",771,2261,0.005464,0.016025,0.00107,0.021489
"('Solstheim', 'NPCs')",256,3220,0.001814,0.022822,0.000361,0.024636
"('Nudity', 'Utilities for Modders')",336,478,0.002381,0.003388,2.8e-05,0.005769
"('Related to horses', 'Sexy/Skimpy')",379,1268,0.002686,0.008987,9.2e-05,0.011673
"('Companion Friendly', 'NPCs')",3345,3220,0.023707,0.022822,0.007633,0.046529
"('Related to Movies/TV/Other Games', 'Audio - Sound FX')",1019,587,0.007222,0.00416,0.000489,0.011382
"('Sexy/Skimpy', 'Czech')",1268,195,0.008987,0.001382,3.5e-05,0.010369
"('Body models', 'Lighting')",503,760,0.003565,0.005386,0.000198,0.008951
"('Environment - Water', 'Quests')",301,843,0.002133,0.005975,0.000283,0.008108
"('Leveled Lists', 'French')",516,748,0.003657,0.005301,0.000255,0.008959
"('Russian', 'User Interface')",581,594,0.004118,0.00421,0.000269,0.008328
"('Humor, Joke or Just for Fun', 'Lore-Friendly')",1282,8619,0.009086,0.061087,0.002034,0.070173
"('Chargen', 'Poses')",565,122,0.004004,0.000865,0.000163,0.004869
"('Not Safe For Work', 'Utilities for Players')",284,947,0.002013,0.006712,2.8e-05,0.008725
"('Creatures - Rideable', 'Locations - Player-Owned')",275,1952,0.001949,0.013835,0.000447,0.015784
"('Creatures', 'Items - Furniture')",1103,706,0.007817,0.005004,0.00056,0.012821
"('Not Lore-Friendly', 'Magic - Potions')",2051,576,0.014536,0.004082,0.000283,0.018619
"('Russian', 'Locations - Player-Owned')",581,1952,0.004118,0.013835,0.000333,0.017952
"('Related to horses', 'Locations - Buildings')",379,1693,0.002686,0.011999,0.00039,0.014685
"('Birthsigns', 'Hair')",59,398,0.000418,0.002821,8.5e-05,0.003239
"('Official', 'NPC Vendors')",244,973,0.001729,0.006896,0.000241,0.008625
"('Locations - Dungeons', 'NPCs')",764,3220,0.005415,0.022822,0.002119,0.028236
"('Related to Movies/TV/Other Games', 'Face models')",1019,771,0.007222,0.005464,0.000404,0.012686
"('Items - Apparatus', 'Magic - Potions')",449,576,0.003182,0.004082,0.000744,0.007265
"('Gameplay Effects/Changes', 'Environment - Water')",3718,301,0.026351,0.002133,0.00073,0.028484
"('NPCs', 'Utilities for Players')",3220,947,0.022822,0.006712,0.000581,0.029533
"('For male characters', 'New textures')",3578,4507,0.025359,0.031943,0.007187,0.057302
"('Unbalanced', 'Body models')",934,503,0.00662,0.003565,0.000149,0.010185
"('Video', 'Items - Ingredients')",253,748,0.001793,0.005301,0.000191,0.007095
"('New Lands', 'Utilities for Players')",460,947,0.00326,0.006712,0.000191,0.009972
"('For male characters', 'Environment - Water')",3578,301,0.025359,0.002133,0.000248,0.027492
"('French', 'SKSE (Skyrim Script Extender)')",748,1199,0.005301,0.008498,0.000369,0.013799
"('Classes component', 'Locations - Buildings')",169,1693,0.001198,0.011999,0.000269,0.013197
"('Anime', 'Humor, Joke or Just for Fun')",715,1282,0.005068,0.009086,0.00068,0.014154
"('Audio - Music', 'Japanese')",429,417,0.003041,0.002955,0.000149,0.005996
"('Items - Apparatus', 'Utilities for Players')",449,947,0.003182,0.006712,0.000291,0.009894
"('Related to vampires', 'Nudity')",680,336,0.004819,0.002381,7.8e-05,0.007201
"('Chargen', 'New Lands')",565,460,0.004004,0.00326,9.9e-05,0.007265
"('Faction: Companions', 'New textures')",281,4507,0.001992,0.031943,0.000298,0.033935
"('Environment - Other', 'Environment - Sky')",1225,435,0.008682,0.003083,0.001779,0.011765
"('Items - Leveled', 'Magic - Potions')",494,576,0.003501,0.004082,0.000716,0.007584
"('New Lands', 'Utilities for Modders')",460,478,0.00326,0.003388,0.000106,0.006648
"('Lighting', 'Lore-Friendly')",760,8619,0.005386,0.061087,0.001977,0.066473
"('Locations - Buildings', 'SKSE (Skyrim Script Extender)')",1693,1199,0.011999,0.008498,0.00056,0.020497
"('Items - Ingredients', 'Dragonborn')",748,1519,0.005301,0.010766,0.000758,0.016067
"('Other languages', 'Items - Clutter')",619,1230,0.004387,0.008718,0.000227,0.013105
"('Sexy/Skimpy', 'Italian')",1268,723,0.008987,0.005124,9.9e-05,0.014111
"('For female characters', 'Races - New')",4508,438,0.03195,0.003104,0.000709,0.035054
"('Creatures - Rideable', 'Locations - Buildings')",275,1693,0.001949,0.011999,0.000454,0.013948
"('For female characters', 'Unrealistic')",4508,1027,0.03195,0.007279,0.001949,0.039229
"('Environment - Water', 'Magic - Potions')",301,576,0.002133,0.004082,0.000206,0.006216
"('For female characters', 'German')",4508,1083,0.03195,0.007676,0.00095,0.039626
"('Body models', 'Utilities for Modders')",503,478,0.003565,0.003388,9.9e-05,0.006953
"('Faction: Dark Brotherhood', 'Not Safe For Work')",233,284,0.001651,0.002013,1.4e-05,0.003664
"('Creatures - Rideable', 'Tutorials for Players')",275,204,0.001949,0.001446,6.4e-05,0.003395
"('Fair and balanced', 'Anime')",7082,715,0.050193,0.005068,0.000815,0.055261
"('Faction: Thieves Guild', 'Official')",251,244,0.001779,0.001729,0.000113,0.003508
"('Solstheim', 'New models')",256,2261,0.001814,0.016025,0.000291,0.017839
"('Related to Movies/TV/Other Games', 'Plants / Foliage')",1019,452,0.007222,0.003204,0.00012,0.010426
"('Companion Friendly', 'Spanish')",3345,806,0.023707,0.005712,0.000716,0.02942
"('Anime', 'NPC Vendors')",715,973,0.005068,0.006896,0.00012,0.011964
"('Czech', 'Weapons')",195,3646,0.001382,0.025841,0.000163,0.027223
"('Fair and balanced', 'Czech')",7082,195,0.050193,0.001382,0.000546,0.051575
"('Solstheim', 'Non-Playable Resource')",256,301,0.001814,0.002133,2.1e-05,0.003948
"('Races - Modified', 'Other languages')",595,619,0.004217,0.004387,7.8e-05,0.008604
"('Locations - Dungeons', 'NPC Vendors')",764,973,0.005415,0.006896,0.001283,0.012311
"('Body models', 'Locations - Player-Owned')",503,1952,0.003565,0.013835,0.000163,0.0174
"('Faction: Companions', 'Lighting')",281,760,0.001992,0.005386,0.000113,0.007378
"('Solstheim', 'Environment - Weather')",256,342,0.001814,0.002424,9.9e-05,0.004238
"('Locations - Buildings', 'Locations - Caverns')",1693,441,0.011999,0.003126,0.001744,0.015125
"('Birthsigns', 'Japanese')",59,417,0.000418,0.002955,4.3e-05,0.003374
"('Races - Modified', 'SKSE (Skyrim Script Extender)')",595,1199,0.004217,0.008498,0.00034,0.012715
