Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('For male characters', 'User Interface')",1242,226,0.019457,0.003541,6.3e-05,0.022998
"('Environment - Weather', 'Czech')",101,8,0.001582,0.000125,4.7e-05,0.001708
"('Companions', 'Items - Clutter')",705,621,0.011045,0.009729,0.000439,0.020773
"('Companion Friendly', 'For female characters')",368,1825,0.005765,0.028591,0.001253,0.034356
"('Chargen', 'Plants / Foliage')",108,226,0.001692,0.003541,3.1e-05,0.005232
"('Body models', 'Items - Clutter')",144,621,0.002256,0.009729,0.000125,0.011985
"('Video', 'Magic - Potions')",128,230,0.002005,0.003603,0.00011,0.005608
"('BAB Bodybase', 'Locations - Buildings')",72,839,0.001128,0.013144,1.6e-05,0.014272
"('Audio - Voices', 'Nudity')",157,225,0.00246,0.003525,6.3e-05,0.005984
"('Companion Friendly', 'Anime')",368,88,0.005765,0.001379,4.7e-05,0.007144
"('Lighting', 'Items - Leveled')",159,166,0.002491,0.002601,0.000204,0.005091
"('Saved games', 'Magic - Spells')",481,614,0.007535,0.009619,3.1e-05,0.017154
"('BAB Bodybase', 'Non-Playable Resource')",72,237,0.001128,0.003713,1.6e-05,0.004841
"('Gameplay Effects/Changes', 'Books')",1345,430,0.021071,0.006736,0.001018,0.027807
"('Audio - Voices', 'Quests')",157,636,0.00246,0.009964,0.001112,0.012423
"('Sexy/Skimpy', 'Tutorials for Modders')",267,95,0.004183,0.001488,1.6e-05,0.005671
"('EC/HGEC Bodybase', 'Translation')",878,32,0.013755,0.000501,4.7e-05,0.014256
"('Other languages', 'Clothing')",28,1016,0.000439,0.015917,7.8e-05,0.016355
"('Czech', 'OBMM (Oblivion Mod Manager)')",8,116,0.000125,0.001817,1.6e-05,0.001943
"('Humor, Joke or Just for Fun', 'Plants / Foliage')",256,226,0.004011,0.003541,0.00011,0.007551
"('Czech', ""Modder's Resource"")",8,1338,0.000125,0.020961,4.7e-05,0.021087
"('For male characters', 'Humor, Joke or Just for Fun')",1242,256,0.019457,0.004011,0.000501,0.023468
"('Locations - Buildings', 'Locations - Caverns')",839,284,0.013144,0.004449,0.002099,0.017593
"('Not Safe For Work', 'Magic - Enchantments')",35,358,0.000548,0.005608,1.6e-05,0.006157
"('Anime', 'Polish')",88,53,0.001379,0.00083,1.6e-05,0.002209
"('Robert Male Bodybase', 'NPC Vendors')",223,546,0.003494,0.008554,0.000172,0.012047
"('Animation - Modified', 'Items - Apparatus')",148,186,0.002319,0.002914,0.00011,0.005232
"('Sexy/Skimpy', 'Utilities for Players')",267,368,0.004183,0.005765,1.6e-05,0.009948
"('Companions', 'Items - Apparatus')",705,186,0.011045,0.002914,0.000235,0.013959
"('Audio - Music', 'Magic - Potions')",203,230,0.00318,0.003603,0.000282,0.006783
"('Audio - Sound FX', 'Video')",190,128,0.002977,0.002005,0.000407,0.004982
"('Replacer', 'Clothing')",898,1016,0.014068,0.015917,0.001285,0.029985
"('Compilation', 'Items - Furniture')",192,322,0.003008,0.005044,0.000219,0.008052
"('Body models', 'Clothing - Female')",144,452,0.002256,0.007081,0.000266,0.009337
"('Leveled Lists', 'COBL (Common Oblivion)')",150,118,0.00235,0.001849,3.1e-05,0.004199
"('For female characters', 'Books')",1825,430,0.028591,0.006736,0.001802,0.035327
"('Animation - Modified', 'Czech')",148,8,0.002319,0.000125,1.6e-05,0.002444
"('Creatures - Rideable', 'OBSE (Oblivion Script Extender)')",148,819,0.002319,0.012831,0.000235,0.015149
"('Sexy/Skimpy', 'Clothing - Male')",267,226,0.004183,0.003541,0.000204,0.007723
"('For male characters', 'Leveled Lists')",1242,150,0.019457,0.00235,0.000611,0.021807
"('Performance Optimization', 'Cheating')",162,396,0.002538,0.006204,0.000157,0.008742
"('Related to vampires', 'Races - New')",250,515,0.003917,0.008068,0.000251,0.011985
"('Performance Optimization', 'Replacer')",162,898,0.002538,0.014068,0.000501,0.016606
"('BAB Bodybase', ""Modder's Resource"")",72,1338,0.001128,0.020961,4.7e-05,0.022089
"('Audio - Music', 'Nudity')",203,225,0.00318,0.003525,7.8e-05,0.006705
"('Lighting', 'Tutorials for Modders')",159,95,0.002491,0.001488,1.6e-05,0.003979
"('Lore-Friendly', 'User Interface')",1738,226,0.027228,0.003541,0.000329,0.030768
"('Unbalanced', 'Tutorials for Players')",69,40,0.001081,0.000627,3.1e-05,0.001708
"('Birthsigns', 'Utilities for Modders')",67,236,0.00105,0.003697,1.6e-05,0.004747
"('Classes component', 'OBSE (Oblivion Script Extender)')",117,819,0.001833,0.012831,0.000204,0.014663
"('For female characters', 'Related to Movies/TV/Other Games')",1825,478,0.028591,0.007488,0.001661,0.036079
"('Quests', 'Books')",636,430,0.009964,0.006736,0.002209,0.0167
"('Performance Optimization', 'Unbalanced')",162,69,0.002538,0.001081,1.6e-05,0.003619
"('Companion Friendly', 'Humor, Joke or Just for Fun')",368,256,0.005765,0.004011,0.000172,0.009776
"('Robert Male Bodybase', 'OBSE (Oblivion Script Extender)')",223,819,0.003494,0.012831,0.000329,0.016324
"('Knight of The Nine', ""Modder's Resource"")",80,1338,0.001253,0.020961,0.000188,0.022215
"('Replacer', 'Other languages')",898,28,0.014068,0.000439,4.7e-05,0.014507
"('Environment - Other', 'Spanish')",346,93,0.00542,0.001457,0.000188,0.006877
"('Gameplay Effects/Changes', 'NPC Trainers')",1345,173,0.021071,0.00271,0.000423,0.023781
"('Not Lore-Friendly', 'Items - Leveled')",262,166,0.004105,0.002601,4.7e-05,0.006705
"('Italian', 'OBMM (Oblivion Mod Manager)')",81,116,0.001269,0.001817,3.1e-05,0.003086
"('Animation - Modified', 'Utilities for Modders')",148,236,0.002319,0.003697,9.4e-05,0.006016
"('COBL (Common Oblivion)', ""Modder's Resource"")",118,1338,0.001849,0.020961,6.3e-05,0.02281
"('Nudity', 'Books')",225,430,0.003525,0.006736,7.8e-05,0.010261
"('Unbalanced', 'Quests')",69,636,0.001081,0.009964,0.000125,0.011045
"('BAB Bodybase', 'Tutorials for Players')",72,40,0.001128,0.000627,1.6e-05,0.001755
"('Scripted Events', 'OBMM (Oblivion Mod Manager)')",562,116,0.008804,0.001817,0.000125,0.010622
"('Chargen', 'Utilities for Modders')",108,236,0.001692,0.003697,3.1e-05,0.005389
"('Robert Female Bodybase', 'Japanese')",129,167,0.002021,0.002616,1.6e-05,0.004637
"('Unbalanced', 'Shivering Isles')",69,708,0.001081,0.011092,0.000157,0.012173
"('Related to vampires', ""Modder's Resource"")",250,1338,0.003917,0.020961,0.000251,0.024878
"('Companion Friendly', 'Related to vampires')",368,250,0.005765,0.003917,0.000204,0.009682
"('French', 'Locations - Player-Owned')",170,1130,0.002663,0.017703,0.000204,0.020366
"('New models', 'OBSE (Oblivion Script Extender)')",1961,819,0.030721,0.012831,0.001316,0.043552
"('Animation - New', 'Weapons')",206,1765,0.003227,0.027651,0.00058,0.030878
"('Cheating', 'Utilities for Players')",396,368,0.006204,0.005765,0.000204,0.011969
"('New models', 'User Interface')",1961,226,0.030721,0.003541,9.4e-05,0.034262
"('Classes component', ""Modder's Resource"")",117,1338,0.001833,0.020961,0.000125,0.022794
"('Robert Male Bodybase', 'Body models')",223,144,0.003494,0.002256,0.000345,0.005749
"('Cheating', 'Creatures - Rideable')",396,148,0.006204,0.002319,9.4e-05,0.008522
"('Performance Optimization', 'Other languages')",162,28,0.002538,0.000439,1.6e-05,0.002977
"('Birthsigns', 'Sexy/Skimpy')",67,267,0.00105,0.004183,1.6e-05,0.005232
"('Armor - Shields', 'Tutorials for Modders')",780,95,0.01222,0.001488,6.3e-05,0.013708
"('Lighting', 'Tutorials for Players')",159,40,0.002491,0.000627,1.6e-05,0.003118
"('Cheating', 'EC/HGEC Bodybase')",396,878,0.006204,0.013755,4.7e-05,0.019959
"('TFF/UFF Bodybase', 'Plants / Foliage')",156,226,0.002444,0.003541,1.6e-05,0.005984
"('Poses', 'New Lands')",49,325,0.000768,0.005091,3.1e-05,0.005859
"('Gameplay Effects/Changes', 'Magic - Enchantments')",1345,358,0.021071,0.005608,0.001379,0.026679
"('BAB Bodybase', 'Hair')",72,178,0.001128,0.002789,3.1e-05,0.003917
"('Sexy/Skimpy', 'Locations - World Map')",267,522,0.004183,0.008178,0.00011,0.012361
"('Locations - Dungeons', 'COBL (Common Oblivion)')",477,118,0.007473,0.001849,0.00011,0.009321
"('Italian', 'User Interface')",81,226,0.001269,0.003541,3.1e-05,0.004809
"('Chargen', 'Tutorials for Players')",108,40,0.001692,0.000627,1.6e-05,0.002319
"('BAB Bodybase', 'Scripted Events')",72,562,0.001128,0.008804,3.1e-05,0.009932
"('Related to Movies/TV/Other Games', 'Books')",478,430,0.007488,0.006736,0.000345,0.014225
"('Guilds / Factions', 'OBMM (Oblivion Mod Manager)')",247,116,0.00387,0.001817,7.8e-05,0.005687
"('Animation - New', 'Japanese')",206,167,0.003227,0.002616,7.8e-05,0.005843
"('ENB Preset', 'Lighting')",8,159,0.000125,0.002491,3.1e-05,0.002616
"('Environment - Weather', 'Leveled Lists')",101,150,0.001582,0.00235,0.000141,0.003932
"('Hair', 'Japanese')",178,167,0.002789,0.002616,9.4e-05,0.005405
"('Spanish', ""Modder's Resource"")",93,1338,0.001457,0.020961,0.000125,0.022418
"('French', 'Locations - World Map')",170,522,0.002663,0.008178,0.000266,0.010841
"('Unbalanced', 'Magic - Potions')",69,230,0.001081,0.003603,3.1e-05,0.004684
"('Scripted Events', 'Anime')",562,88,0.008804,0.001379,3.1e-05,0.010183
"('Body models', 'Knight of The Nine')",144,80,0.002256,0.001253,1.6e-05,0.003509
"('English', 'Spanish')",6911,93,0.108269,0.001457,0.000893,0.109726
"('Japanese', 'Utilities for Players')",167,368,0.002616,0.005765,0.000157,0.008381
"('Items - Furniture', 'Magic - Spells')",322,614,0.005044,0.009619,0.000689,0.014663
"('Races - New', 'Russian')",515,228,0.008068,0.003572,7.8e-05,0.01164
"(""Modder's Resource"", 'Non-Playable Resource')",1338,237,0.020961,0.003713,0.003039,0.024674
"('Gameplay Effects/Changes', 'Locations - Buildings')",1345,839,0.021071,0.013144,0.001144,0.034215
"('Companions', 'New Lands')",705,325,0.011045,0.005091,0.000454,0.016136
"('EC/HGEC Bodybase', 'New textures')",878,2621,0.013755,0.041061,0.002836,0.054816
"('Scripted Events', 'Czech')",562,8,0.008804,0.000125,1.6e-05,0.00893
"('Related to Movies/TV/Other Games', 'COBL (Common Oblivion)')",478,118,0.007488,0.001849,1.6e-05,0.009337
"('Face models', 'Locations - Dungeons')",258,477,0.004042,0.007473,0.00011,0.011515
"('Environment - Weather', 'Italian')",101,81,0.001582,0.001269,0.000141,0.002851
"('Robert Male Bodybase', 'NPC Trainers')",223,173,0.003494,0.00271,6.3e-05,0.006204
"('Spanish', 'Utilities for Modders')",93,236,0.001457,0.003697,0.000157,0.005154
"('Face models', 'English')",258,6911,0.004042,0.108269,0.002663,0.11231
"('Environment - Weather', 'Lore-Friendly')",101,1738,0.001582,0.027228,0.000486,0.02881
"('Books', 'Weapons')",430,1765,0.006736,0.027651,0.002742,0.034387
"('Environment - Sky', 'Lore-Friendly')",105,1738,0.001645,0.027228,0.00047,0.028873
"('Japanese', 'Other languages')",167,28,0.002616,0.000439,0.000235,0.003055
"('Audio - Sound FX', 'Birthsigns')",190,67,0.002977,0.00105,7.8e-05,0.004026
"('Fair and balanced', 'New models')",449,1961,0.007034,0.030721,0.001206,0.037755
"('Books', 'Clothing')",430,1016,0.006736,0.015917,0.001849,0.022653
"('Animation - Modified', 'Leveled Lists')",148,150,0.002319,0.00235,4.7e-05,0.004669
"('Audio - Voices', 'Translation')",157,32,0.00246,0.000501,1.6e-05,0.002961
"('New models', 'Utilities for Players')",1961,368,0.030721,0.005765,0.000564,0.036486
"('Official', 'Humor, Joke or Just for Fun')",43,256,0.000674,0.004011,3.1e-05,0.004684
"('Saved games', 'Unrealistic')",481,81,0.007535,0.001269,4.7e-05,0.008804
"('Related to Movies/TV/Other Games', 'EC/HGEC Bodybase')",478,878,0.007488,0.013755,0.000956,0.021243
"('Environment - Sky', 'Lighting')",105,159,0.001645,0.002491,0.000423,0.004136
"('Creatures - Rideable', 'Locations - World Map')",148,522,0.002319,0.008178,0.000454,0.010496
"('Companion Friendly', 'Environment - Weather')",368,101,0.005765,0.001582,0.00011,0.007347
"('Creatures', 'Weapons')",461,1765,0.007222,0.027651,0.002037,0.034873
"('Cheating', 'Birthsigns')",396,67,0.006204,0.00105,9.4e-05,0.007253
"('Fair and balanced', 'Environment - Weather')",449,101,0.007034,0.001582,0.000235,0.008616
"('Poses', 'Items - Ingredients')",49,319,0.000768,0.004997,3.1e-05,0.005765
"('Quests', 'Creatures')",636,461,0.009964,0.007222,0.00152,0.017186
"('Cheating', 'Environment - Sky')",396,105,0.006204,0.001645,1.6e-05,0.007849
"('Locations - Caverns', 'Tutorials for Modders')",284,95,0.004449,0.001488,3.1e-05,0.005937
"('Companions', 'Related to horses')",705,194,0.011045,0.003039,0.00047,0.014084
"('Face models', 'Magic - Potions')",258,230,0.004042,0.003603,7.8e-05,0.007645
"('Face models', 'Books')",258,430,0.004042,0.006736,0.000188,0.010778
"('Performance Optimization', 'Related to vampires')",162,250,0.002538,0.003917,9.4e-05,0.006454
"('Animation - New', 'Items - Ingredients')",206,319,0.003227,0.004997,0.000329,0.008225
"('Clothing', 'Plants / Foliage')",1016,226,0.015917,0.003541,0.000517,0.019457
"('Quests', 'Humor, Joke or Just for Fun')",636,256,0.009964,0.004011,0.000407,0.013974
"('Face models', 'Utilities for Players')",258,368,0.004042,0.005765,7.8e-05,0.009807
"('NPC Trainers', 'NPC Vendors')",173,546,0.00271,0.008554,0.002193,0.011264
"('Chargen', 'Quests')",108,636,0.001692,0.009964,9.4e-05,0.011656
"('Poses', 'Locations - Player-Owned')",49,1130,0.000768,0.017703,1.6e-05,0.01847
"('Cheating', 'Classes component')",396,117,0.006204,0.001833,7.8e-05,0.008037
"('Creatures - Rideable', 'Locations - Caverns')",148,284,0.002319,0.004449,0.000219,0.006768
"('Chargen', 'NPC Trainers')",108,173,0.001692,0.00271,4.7e-05,0.004402
"('Robert Male Bodybase', 'Races - New')",223,515,0.003494,0.008068,0.00094,0.011562
"('EC/HGEC Bodybase', 'Lore-Friendly')",878,1738,0.013755,0.027228,0.001034,0.040983
"('Related to vampires', 'Plants / Foliage')",250,226,0.003917,0.003541,0.000172,0.007457
"('Saved games', 'Non-Playable Resource')",481,237,0.007535,0.003713,3.1e-05,0.011248
"('New Lands', 'New textures')",325,2621,0.005091,0.041061,0.002146,0.046152
"('Saved games', 'Books')",481,430,0.007535,0.006736,3.1e-05,0.014272
"('Face models', 'Tutorials for Players')",258,40,0.004042,0.000627,4.7e-05,0.004669
"('Related to Movies/TV/Other Games', 'Races - Modified')",478,253,0.007488,0.003964,0.000219,0.011452
"('Replacer', 'Environment - Weather')",898,101,0.014068,0.001582,0.000204,0.01565
"('Replacer', 'Locations - Caverns')",898,284,0.014068,0.004449,0.000188,0.018517
"('Classes component', 'French')",117,170,0.001833,0.002663,6.3e-05,0.004496
"('Companions', 'Tutorials for Players')",705,40,0.011045,0.000627,4.7e-05,0.011671
"('Performance Optimization', 'User Interface')",162,226,0.002538,0.003541,0.000204,0.006078
"('Translation', 'Utilities for Modders')",32,236,0.000501,0.003697,3.1e-05,0.004199
"('Performance Optimization', 'Lore-Friendly')",162,1738,0.002538,0.027228,0.000533,0.029766
"('New textures', 'OBMM (Oblivion Mod Manager)')",2621,116,0.041061,0.001817,0.00047,0.042878
"('Creatures - Rideable', 'Items - Clutter')",148,621,0.002319,0.009729,0.000423,0.012047
"('Books', ""Modder's Resource"")",430,1338,0.006736,0.020961,0.000533,0.027698
"('Books', 'Creatures - Rideable')",430,148,0.006736,0.002319,0.000486,0.009055
"('Related to vampires', 'Knight of The Nine')",250,80,0.003917,0.001253,3.1e-05,0.00517
"('Body models', 'Locations - World Map')",144,522,0.002256,0.008178,0.000125,0.010434
"('Official', 'Weapons')",43,1765,0.000674,0.027651,6.3e-05,0.028324
"('Races - Modified', 'Italian')",253,81,0.003964,0.001269,6.3e-05,0.005232
"('Chargen', 'For male characters')",108,1242,0.001692,0.019457,0.000172,0.021149
"('Classes component', 'Armor - Shields')",117,780,0.001833,0.01222,0.00036,0.014053
"('Environment - Sky', 'Video')",105,128,0.001645,0.002005,0.000188,0.00365
"('Audio - Voices', 'Armor - Shields')",157,780,0.00246,0.01222,0.000454,0.014679
"('Armor - Shields', 'Locations - Dungeons')",780,477,0.01222,0.007473,0.001786,0.019692
"('Polish', 'NPC Trainers')",53,173,0.00083,0.00271,3.1e-05,0.003541
"('Fair and balanced', 'Races - New')",449,515,0.007034,0.008068,0.000282,0.015102
"('Cheating', 'Knight of The Nine')",396,80,0.006204,0.001253,3.1e-05,0.007457
"('Audio - Music', 'NPC Vendors')",203,546,0.00318,0.008554,0.00036,0.011734
"('Performance Optimization', 'Robert Female Bodybase')",162,129,0.002538,0.002021,4.7e-05,0.004559
"('Humor, Joke or Just for Fun', 'Locations - World Map')",256,522,0.004011,0.008178,0.000282,0.012188
"('Companions', 'Magic - Enchantments')",705,358,0.011045,0.005608,0.000298,0.016653
"('For male characters', 'Environment - Water')",1242,84,0.019457,0.001316,0.000266,0.020773
"('Not Lore-Friendly', 'User Interface')",262,226,0.004105,0.003541,3.1e-05,0.007645
"('Locations - Player-Owned', 'Shivering Isles')",1130,708,0.017703,0.011092,0.002287,0.028794
"('Related to horses', 'Magic - Enchantments')",194,358,0.003039,0.005608,0.000188,0.008648
"('Official', 'Robert Female Bodybase')",43,129,0.000674,0.002021,1.6e-05,0.002695
"('Races - Modified', 'Utilities for Modders')",253,236,0.003964,0.003697,7.8e-05,0.007661
"('Related to horses', 'Robert Female Bodybase')",194,129,0.003039,0.002021,1.6e-05,0.00506
"('New models', 'Video')",1961,128,0.030721,0.002005,0.00036,0.032727
"('Plants / Foliage', 'User Interface')",226,226,0.003541,0.003541,3.1e-05,0.007081
"('Related to Movies/TV/Other Games', 'Unrealistic')",478,81,0.007488,0.001269,6.3e-05,0.008757
"('EC/HGEC Bodybase', 'Italian')",878,81,0.013755,0.001269,6.3e-05,0.015024
"('NPCs', 'Plants / Foliage')",1098,226,0.017201,0.003541,0.001238,0.020742
"('Knight of The Nine', 'Shivering Isles')",80,708,0.001253,0.011092,0.000454,0.012345
"('Lore-Friendly', 'Locations - Player-Owned')",1738,1130,0.027228,0.017703,0.004418,0.04493
"('For male characters', 'Replacer')",1242,898,0.019457,0.014068,0.00152,0.033526
"('Related to vampires', 'Polish')",250,53,0.003917,0.00083,4.7e-05,0.004747
"('Related to Movies/TV/Other Games', 'Shivering Isles')",478,708,0.007488,0.011092,0.00047,0.01858
"('New Lands', 'Locations - Buildings')",325,839,0.005091,0.013144,0.002334,0.018235
"('TFF/UFF Bodybase', 'Saved games')",156,481,0.002444,0.007535,3.1e-05,0.009979
"('Environment - Other', 'Creatures - Rideable')",346,148,0.00542,0.002319,0.000157,0.007739
"('Environment - Other', 'Shivering Isles')",346,708,0.00542,0.011092,0.000689,0.016512
"('For male characters', 'Unbalanced')",1242,69,0.019457,0.001081,0.000172,0.020538
"('Clothing - Male', 'Locations - Player-Owned')",226,1130,0.003541,0.017703,0.000423,0.021243
"('Video', 'Locations - Player-Owned')",128,1130,0.002005,0.017703,0.000172,0.019708
"('Related to Movies/TV/Other Games', 'Not Lore-Friendly')",478,262,0.007488,0.004105,0.000517,0.011593
"('Environment - Water', 'Saved games')",84,481,0.001316,0.007535,3.1e-05,0.008851
"('Races - New', 'User Interface')",515,226,0.008068,0.003541,4.7e-05,0.011609
"('Birthsigns', 'Humor, Joke or Just for Fun')",67,256,0.00105,0.004011,1.6e-05,0.00506
"('Performance Optimization', 'Fair and balanced')",162,449,0.002538,0.007034,0.000282,0.009572
"('Environment - Weather', 'Items - Ingredients')",101,319,0.001582,0.004997,0.000235,0.00658
"('Russian', ""Modder's Resource"")",228,1338,0.003572,0.020961,0.000376,0.024533
