tag_tuple,tag1_count,tag2_count,ratio
"('Locations - Buildings', 'Dawnguard')",55,33,1.6666666666666667
"('Books', 'NPCs')",38,115,0.33043478260869563
"('Unrealistic', 'French')",57,41,1.3902439024390243
"('Lore-Friendly', 'Clothing')",322,85,3.788235294117647
"('Environment - Weather', 'Locations - World Map')",14,34,0.4117647058823529
"('Humor, Joke or Just for Fun', 'Non-Playable Resource')",58,18,3.2222222222222223
"('Faction: Thieves Guild', 'Lore-Friendly')",3,322,0.009316770186335404
"('Chargen', 'Clothing - Male')",26,47,0.5531914893617021
"('Creatures', 'Locations - Dungeons')",46,29,1.5862068965517242
"('Compilation', 'Polish')",16,23,0.6956521739130435
"('For female characters', 'New textures')",209,340,0.6147058823529412
"('Gameplay Effects/Changes', 'Unrealistic')",168,57,2.9473684210526314
"('Humor, Joke or Just for Fun', 'Clothing - Male')",58,47,1.2340425531914894
"('Environment - Other', 'Items - Clutter')",62,46,1.3478260869565217
"('Clothing', 'Weapons')",85,176,0.48295454545454547
"('Quests', 'Translation')",25,110,0.22727272727272727
"('English', 'Spanish')",459,45,10.2
"('For female characters', 'Replacer')",209,255,0.8196078431372549
"('Nudity', 'English')",64,459,0.1394335511982571
"('Audio - Sound FX', 'Environment - Water')",40,10,4.0
"('NPC Vendors', 'Weapons')",33,176,0.1875
"('New textures', 'Saved games')",340,98,3.4693877551020407
"('Quests', 'Armor - Shields')",25,74,0.33783783783783783
"('Body models', 'Translation')",31,110,0.2818181818181818
"('Chargen', 'Clothing')",26,85,0.3058823529411765
"('Birthsigns', 'Items - Ingredients')",3,21,0.14285714285714285
"('Quests', 'Humor, Joke or Just for Fun')",25,58,0.43103448275862066
"('Poses', 'Body models')",5,31,0.16129032258064516
"('Guilds / Factions', 'Creatures - Rideable')",20,5,4.0
"('Clothing', 'Locations - Caverns')",85,13,6.538461538461538
"('Environment - Other', 'Russian')",62,28,2.2142857142857144
"('Lore-Friendly', 'Items - Furniture')",322,19,16.94736842105263
"('For female characters', 'Face models')",209,37,5.648648648648648
"('Audio - Voices', 'Dragonborn')",22,41,0.5365853658536586
"('Companion Friendly', 'Locations - World Map')",137,34,4.029411764705882
"('Quests', 'User Interface')",25,39,0.6410256410256411
"('Birthsigns', 'Magic - Potions')",3,14,0.21428571428571427
"('Cheating', 'NPC Vendors')",50,33,1.5151515151515151
"('Environment - Weather', 'Quests')",14,25,0.56
"('German', 'Weapons')",57,176,0.32386363636363635
"('Replacer', 'Sexy/Skimpy')",255,103,2.4757281553398056
"('Companion Friendly', 'Audio - Music')",137,26,5.269230769230769
"('Companion Friendly', 'Video')",137,11,12.454545454545455
"('Items - Apparatus', 'Items - Furniture')",22,19,1.1578947368421053
"('For female characters', 'Humor, Joke or Just for Fun')",209,58,3.603448275862069
"('Official', 'Replacer')",11,255,0.043137254901960784
"('Video', 'Italian')",11,29,0.3793103448275862
"('Environment - Sky', 'SKSE (Skyrim Script Extender)')",21,27,0.7777777777777778
"('Locations - Player-Owned', 'Magic - Spells')",51,80,0.6375
"('Tutorials for Modders', 'User Interface')",12,39,0.3076923076923077
"('Anime', 'Non-Playable Resource')",27,18,1.5
"('Fair and balanced', 'Quests')",292,25,11.68
"('Russian', 'Books')",28,38,0.7368421052631579
"('Animation - Modified', 'NPC Vendors')",17,33,0.5151515151515151
"('Fair and balanced', 'Guilds / Factions')",292,20,14.6
"('Environment - Other', 'NPCs')",62,115,0.5391304347826087
"('Races - Modified', ""Modder's Resource"")",31,68,0.45588235294117646
"('Italian', 'Tutorials for Modders')",29,12,2.4166666666666665
"('English', 'Clothing - Male')",459,47,9.76595744680851
"('For male characters', 'Not Lore-Friendly')",180,76,2.3684210526315788
"('Magic - Spells', 'Dragonborn')",80,41,1.951219512195122
"('Classes component', 'Clothing - Male')",4,47,0.0851063829787234
"('For female characters', 'Environment - Sky')",209,21,9.952380952380953
"('Animation - New', 'Locations - Buildings')",7,55,0.12727272727272726
"('Companion Friendly', 'Faction: College of Winterhold')",137,8,17.125
"('New textures', 'Video')",340,11,30.90909090909091
"('Humor, Joke or Just for Fun', 'Russian')",58,28,2.0714285714285716
"('Locations - Dungeons', 'SKSE (Skyrim Script Extender)')",29,27,1.0740740740740742
"('Humor, Joke or Just for Fun', 'Locations - Buildings')",58,55,1.0545454545454545
"('Items - Ingredients', 'Tutorials for Modders')",21,12,1.75
"('Audio - Music', 'Locations - Dungeons')",26,29,0.896551724137931
"('Environment - Other', 'Utilities for Players')",62,63,0.9841269841269841
"('Related to horses', 'Saved games')",16,98,0.16326530612244897
"('Body models', 'Face models')",31,37,0.8378378378378378
"('Solstheim', 'Environment - Weather')",10,14,0.7142857142857143
"('Not Safe For Work', 'Tutorials for Modders')",39,12,3.25
"('Performance Optimization', ""Modder's Resource"")",33,68,0.4852941176470588
"('Compilation', 'Locations - World Map')",16,34,0.47058823529411764
"('Companion Friendly', 'For male characters')",137,180,0.7611111111111111
"('Not Lore-Friendly', 'NPC Vendors')",76,33,2.303030303030303
"('Performance Optimization', 'Face models')",33,37,0.8918918918918919
"('For female characters', 'User Interface')",209,39,5.358974358974359
"('Companions', 'User Interface')",85,39,2.1794871794871793
"('Nudity', 'Polish')",64,23,2.782608695652174
"('Cheating', 'Magic - Potions')",50,14,3.5714285714285716
"('German', 'Clothing - Male')",57,47,1.2127659574468086
"('French', 'German')",41,57,0.7192982456140351
"('Scripted Events', 'Nudity')",23,64,0.359375
"('Related to vampires', 'Not Lore-Friendly')",23,76,0.3026315789473684
"('Not Safe For Work', 'NPC Vendors')",39,33,1.1818181818181819
"('New Lands', ""Modder's Resource"")",18,68,0.2647058823529412
"('Compilation', 'Spanish')",16,45,0.35555555555555557
"('Related to horses', 'Related to vampires')",16,23,0.6956521739130435
"('Audio - Sound FX', 'Weapons')",40,176,0.22727272727272727
"('Books', 'Items - Leveled')",38,15,2.533333333333333
"('Nudity', 'Locations - Player-Owned')",64,51,1.2549019607843137
"('Face models', 'French')",37,41,0.9024390243902439
"('Not Lore-Friendly', 'Clothing - Female')",76,86,0.8837209302325582
"('Companions', 'Items - Furniture')",85,19,4.473684210526316
"('Related to vampires', 'Environment - Sky')",23,21,1.0952380952380953
"('Birthsigns', 'Humor, Joke or Just for Fun')",3,58,0.05172413793103448
"('Face models', 'Creatures - Rideable')",37,5,7.4
"('Scripted Events', 'Magic - Potions')",23,14,1.6428571428571428
"('New textures', 'Items - Clutter')",340,46,7.391304347826087
"('Performance Optimization', 'Lore-Friendly')",33,322,0.10248447204968944
"('Faction: College of Winterhold', 'Other languages')",8,30,0.26666666666666666
"('Weapons', 'Tutorials for Players')",176,18,9.777777777777779
"('Body models', 'Creatures - Rideable')",31,5,6.2
"('For female characters', 'Environment - Weather')",209,14,14.928571428571429
"('Gameplay Effects/Changes', 'Books')",168,38,4.421052631578948
"('Guilds / Factions', 'New Lands')",20,18,1.1111111111111112
"('Compilation', 'Audio - Music')",16,26,0.6153846153846154
"('Russian', 'Magic - Potions')",28,14,2.0
"('Classes component', 'Leveled Lists')",4,21,0.19047619047619047
"('Environment - Other', 'Items - Ingredients')",62,21,2.9523809523809526
"('Chargen', 'NPC Vendors')",26,33,0.7878787878787878
"('Magic - Enchantments', 'Magic - Spells')",39,80,0.4875
"('Companion Friendly', 'Creatures')",137,46,2.9782608695652173
"('Items - Furniture', 'Non-Playable Resource')",19,18,1.0555555555555556
"('Locations - Buildings', 'Weapons')",55,176,0.3125
"('Replacer', 'User Interface')",255,39,6.538461538461538
"('Chargen', 'Polish')",26,23,1.1304347826086956
"('Quests', 'Items - Apparatus')",25,22,1.1363636363636365
"('Hair', 'NPCs')",13,115,0.11304347826086956
"('Locations - Buildings', 'Locations - Dungeons')",55,29,1.896551724137931
"('Items - Clutter', 'Magic - Spells')",46,80,0.575
"('Environment - Other', ""Modder's Resource"")",62,68,0.9117647058823529
"('Audio - Sound FX', 'Utilities for Players')",40,63,0.6349206349206349
"('Items - Ingredients', 'Locations - Buildings')",21,55,0.38181818181818183
"('Face models', 'Items - Apparatus')",37,22,1.6818181818181819
"('For male characters', 'Fair and balanced')",180,292,0.6164383561643836
"('Quests', 'Tutorials for Players')",25,18,1.3888888888888888
"('Performance Optimization', 'Related to Movies/TV/Other Games')",33,64,0.515625
"('Japanese', 'Utilities for Modders')",21,26,0.8076923076923077
"('Birthsigns', 'Clothing')",3,85,0.03529411764705882
"('Polish', 'Items - Furniture')",23,19,1.2105263157894737
"('Faction: College of Winterhold', 'Czech')",8,8,1.0
"('Fair and balanced', 'German')",292,57,5.12280701754386
"('New Lands', 'Clothing - Female')",18,86,0.20930232558139536
"('Performance Optimization', 'Classes component')",33,4,8.25
"('Compilation', 'French')",16,41,0.3902439024390244
"('Birthsigns', 'Tutorials for Players')",3,18,0.16666666666666666
"('Gameplay Effects/Changes', 'Cheating')",168,50,3.36
"('Fair and balanced', 'Hair')",292,13,22.46153846153846
"('Italian', 'Tutorials for Players')",29,18,1.6111111111111112
"('Polish', 'Clothing - Female')",23,86,0.26744186046511625
"('For male characters', 'Audio - Music')",180,26,6.923076923076923
"('Environment - Other', 'Dawnguard')",62,33,1.878787878787879
"('Environment - Other', 'Plants / Foliage')",62,15,4.133333333333334
"('Items - Apparatus', 'Locations - World Map')",22,34,0.6470588235294118
"('Audio - Voices', 'New models')",22,100,0.22
"('English', 'Tutorials for Modders')",459,12,38.25
"('For male characters', 'Dawnguard')",180,33,5.454545454545454
"('Compilation', 'NPCs')",16,115,0.1391304347826087
"('Animation - New', 'Items - Ingredients')",7,21,0.3333333333333333
"('Unrealistic', 'Creatures')",57,46,1.2391304347826086
"('Environment - Sky', 'New models')",21,100,0.21
"('Environment - Sky', 'Armor - Shields')",21,74,0.28378378378378377
"('Items - Furniture', 'NPCs')",19,115,0.16521739130434782
"('Companions', 'Dawnguard')",85,33,2.5757575757575757
"('Translation', 'Spanish')",110,45,2.4444444444444446
"('Body models', 'Items - Furniture')",31,19,1.631578947368421
"('Chargen', 'Audio - Voices')",26,22,1.1818181818181819
"('Related to horses', 'Lore-Friendly')",16,322,0.049689440993788817
"('Other languages', 'NPC Vendors')",30,33,0.9090909090909091
"('Fair and balanced', 'Tutorials for Modders')",292,12,24.333333333333332
"('Lore-Friendly', 'Dawnguard')",322,33,9.757575757575758
"('New textures', 'Items - Furniture')",340,19,17.894736842105264
"('Birthsigns', 'Creatures - Rideable')",3,5,0.6
"('Classes component', 'Utilities for Players')",4,63,0.06349206349206349
"('Guilds / Factions', 'Nudity')",20,64,0.3125
"('Quests', 'Dragonborn')",25,41,0.6097560975609756
"('Companions', 'Other languages')",85,30,2.8333333333333335
"('Replacer', 'Items - Leveled')",255,15,17.0
"('Chargen', 'Magic - Potions')",26,14,1.8571428571428572
"('Locations - Player-Owned', 'Plants / Foliage')",51,15,3.4
"('Animation - Modified', 'German')",17,57,0.2982456140350877
"('Companion Friendly', 'New textures')",137,340,0.40294117647058825
"('Races - New', 'Clothing - Female')",22,86,0.2558139534883721
"('Audio - Voices', 'NPCs')",22,115,0.19130434782608696
"('Creatures - Rideable', ""Modder's Resource"")",5,68,0.07352941176470588
"('Guilds / Factions', 'Magic - Potions')",20,14,1.4285714285714286
"('Faction: College of Winterhold', 'New textures')",8,340,0.023529411764705882
"('Related to Movies/TV/Other Games', 'Items - Ingredients')",64,21,3.0476190476190474
"('Audio - Music', 'Video')",26,11,2.3636363636363638
"('Classes component', 'Magic - Spells')",4,80,0.05
"('Chargen', 'Italian')",26,29,0.896551724137931
"('Environment - Water', 'Plants / Foliage')",10,15,0.6666666666666666
"('Gameplay Effects/Changes', 'Plants / Foliage')",168,15,11.2
"('Armor - Shields', 'Locations - Buildings')",74,55,1.3454545454545455
"('Gameplay Effects/Changes', 'New Lands')",168,18,9.333333333333334
"('Audio - Music', 'Items - Apparatus')",26,22,1.1818181818181819
"('Environment - Weather', 'Lighting')",14,38,0.3684210526315789
"('Saved games', 'Locations - World Map')",98,34,2.8823529411764706
"('Related to horses', 'Related to Movies/TV/Other Games')",16,64,0.25
"('Chargen', 'Locations - Player-Owned')",26,51,0.5098039215686274
"('Environment - Weather', 'Magic - Spells')",14,80,0.175
"('Armor - Shields', 'Locations - Caverns')",74,13,5.6923076923076925
"('Chargen', 'For female characters')",26,209,0.12440191387559808
"('Unrealistic', 'Polish')",57,23,2.4782608695652173
"('Performance Optimization', 'Italian')",33,29,1.1379310344827587
"('Audio - Music', 'Items - Clutter')",26,46,0.5652173913043478
"('Gameplay Effects/Changes', 'Magic - Enchantments')",168,39,4.3076923076923075
"('Magic - Potions', 'Dragonborn')",14,41,0.34146341463414637
"('Gameplay Effects/Changes', 'Czech')",168,8,21.0
"('Audio - Voices', 'Environment - Sky')",22,21,1.0476190476190477
"('Classes component', 'Items - Leveled')",4,15,0.26666666666666666
"('Audio - Music', 'New textures')",26,340,0.07647058823529412
"('Birthsigns', 'Russian')",3,28,0.10714285714285714
"('Related to Movies/TV/Other Games', 'Plants / Foliage')",64,15,4.266666666666667
"('Scripted Events', 'Creatures')",23,46,0.5
"('New textures', 'Japanese')",340,21,16.19047619047619
"('New models', 'Dragonborn')",100,41,2.4390243902439024
"('Environment - Water', 'User Interface')",10,39,0.2564102564102564
"('Fair and balanced', 'Armor - Shields')",292,74,3.945945945945946
"('Body models', 'Creatures')",31,46,0.6739130434782609
"('For female characters', 'Performance Optimization')",209,33,6.333333333333333
"('Animation - New', 'User Interface')",7,39,0.1794871794871795
"('Environment - Sky', 'Lore-Friendly')",21,322,0.06521739130434782
"('Quests', 'Russian')",25,28,0.8928571428571429
"('Body models', 'Polish')",31,23,1.3478260869565217
"('Faction: College of Winterhold', 'Polish')",8,23,0.34782608695652173
"('Not Safe For Work', 'Clothing')",39,85,0.4588235294117647
"('Poses', 'Saved games')",5,98,0.05102040816326531
"('Replacer', 'Magic - Spells')",255,80,3.1875
"('Environment - Water', 'Tutorials for Modders')",10,12,0.8333333333333334
"('Environment - Weather', 'Clothing - Male')",14,47,0.2978723404255319
"('Not Lore-Friendly', ""Modder's Resource"")",76,68,1.1176470588235294
"('Companions', ""Modder's Resource"")",85,68,1.25
"('Related to horses', 'Audio - Music')",16,26,0.6153846153846154
"('Lighting', 'Utilities for Players')",38,63,0.6031746031746031
"('Performance Optimization', 'Anime')",33,27,1.2222222222222223
"('Clothing', 'Locations - Dungeons')",85,29,2.9310344827586206
"('Audio - Voices', 'Spanish')",22,45,0.4888888888888889
"('Fair and balanced', 'Non-Playable Resource')",292,18,16.22222222222222
"('Items - Clutter', 'NPC Vendors')",46,33,1.393939393939394
"('Related to vampires', 'Environment - Weather')",23,14,1.6428571428571428
"('Czech', 'Locations - Player-Owned')",8,51,0.1568627450980392
"('Companion Friendly', 'Italian')",137,29,4.724137931034483
"('For male characters', 'Clothing - Male')",180,47,3.8297872340425534
"('For female characters', 'Related to vampires')",209,23,9.08695652173913
"('Video', 'German')",11,57,0.19298245614035087
"('Animation - New', 'Environment - Sky')",7,21,0.3333333333333333
"('Plants / Foliage', 'Utilities for Players')",15,63,0.23809523809523808
"('Items - Furniture', 'Dragonborn')",19,41,0.4634146341463415
"('Compilation', 'Tutorials for Modders')",16,12,1.3333333333333333
"('For female characters', 'Not Safe For Work')",209,39,5.358974358974359
"('Items - Apparatus', 'NPC Trainers')",22,8,2.75
"('Related to Movies/TV/Other Games', 'Locations - World Map')",64,34,1.8823529411764706
"('Replacer', 'Leveled Lists')",255,21,12.142857142857142
"('Classes component', 'Lore-Friendly')",4,322,0.012422360248447204
"('Fair and balanced', 'Environment - Other')",292,62,4.709677419354839
"('Related to horses', 'Locations - Caverns')",16,13,1.2307692307692308
"('Birthsigns', 'Clothing - Female')",3,86,0.03488372093023256
