Tag_Tuple,Tag1_Count,Tag2_Count,P(Tag1),P(Tag2),P(Tag1 AND Tag2),P(Tag1 OR Tag2)
"('Gameplay Effects/Changes', 'Hair')",257,83,0.035177,0.011361,0.001232,0.046537
"('Companion - Velanna', 'Armor - Shields')",13,79,0.001779,0.010813,0.000274,0.012592
"('New Lands', 'Items - Clutter')",22,20,0.003011,0.002737,0.000274,0.005749
"('For DAA', 'Companion - Oghren')",49,32,0.006707,0.00438,0.000274,0.011087
"('Classes component', 'Singleplayer Campaign')",31,183,0.004243,0.025048,0.001232,0.029291
"('New models', 'Items - Apparatus')",123,15,0.016835,0.002053,0.000411,0.018889
"('For DAA', 'Hair')",49,83,0.006707,0.011361,0.000411,0.018067
"('Animation - New', 'Face models')",29,417,0.003969,0.057076,0.000274,0.061046
"('For DAA', 'Animation - New')",49,29,0.006707,0.003969,0.000274,0.010676
"('Body models', 'Humor, Joke or Just for Fun')",30,16,0.004106,0.00219,0.000137,0.006296
"('Hair', 'Books')",83,16,0.011361,0.00219,0.000274,0.013551
"('Companion - Sten', 'NPC Vendors')",44,43,0.006022,0.005886,0.000411,0.011908
"('Companion - Nathaniel', 'Companion - Velanna')",11,13,0.001506,0.001779,0.000958,0.003285
"('Classes component', ""Modder's Resource"")",31,84,0.004243,0.011497,0.000958,0.01574
"('Items - Apparatus', 'Locations - World Map')",15,18,0.002053,0.002464,0.000137,0.004517
"('Companion - Anders', 'New models')",14,123,0.001916,0.016835,0.000274,0.018752
"('Related to Movies/TV/Other Games', 'Replacer')",59,401,0.008076,0.054886,0.002737,0.062962
"('For DAA', 'Russian')",49,32,0.006707,0.00438,0.000411,0.011087
"('Locations - Buildings', 'Magic - Potions')",27,9,0.003696,0.001232,0.000274,0.004927
"('Body models', 'Sexy/Skimpy')",30,11,0.004106,0.001506,0.000137,0.005612
"('Czech', 'Japanese')",5,15,0.000684,0.002053,0.000684,0.002737
"('Companion - Morrigan', 'Companion - Zevran')",102,82,0.013961,0.011224,0.004654,0.025185
"('Companion - Oghren', 'User Interface')",32,38,0.00438,0.005201,0.000274,0.009581
"('Companion - Mhairi', 'New textures')",7,290,0.000958,0.039693,0.000137,0.040652
"('Companion Friendly', 'French')",61,21,0.008349,0.002874,0.000274,0.011224
"('Companions', 'Lighting')",259,4,0.03545,0.000547,0.000137,0.035998
"('Companion - New - Female', 'Audio - Sound FX')",34,23,0.004654,0.003148,0.000137,0.007802
"('Companion - Sten', 'Magic - Potions')",44,9,0.006022,0.001232,0.000137,0.007254
"('Scripted Events', 'Locations - World Map')",76,18,0.010402,0.002464,0.000821,0.012866
"('Lore-Friendly', 'Clothing - Male')",295,25,0.040378,0.003422,0.001916,0.0438
"('English', 'Clothing - Male')",509,25,0.069669,0.003422,0.002053,0.073091
"('For female characters', 'Hair')",271,83,0.037093,0.011361,0.002053,0.048453
"('Companion - New - Male', 'Audio - Voices')",35,19,0.004791,0.002601,0.000411,0.007391
"('Replacer', 'Nudity')",401,9,0.054886,0.001232,0.000274,0.056118
"('New models', 'Non-Playable Resource')",123,21,0.016835,0.002874,0.000137,0.01971
"('Companions', 'Not Lore-Friendly')",259,24,0.03545,0.003285,0.000684,0.038735
"('German', 'Japanese')",44,15,0.006022,0.002053,0.002053,0.008076
"('Companion - Oghren', 'Saved games')",32,85,0.00438,0.011634,0.000547,0.016014
"('Compilation', 'Companion - New - Male')",6,35,0.000821,0.004791,0.000137,0.005612
"('Compilation', 'English')",6,509,0.000821,0.069669,0.000684,0.07049
"('Related to Movies/TV/Other Games', 'Audio - Voices')",59,19,0.008076,0.002601,0.000137,0.010676
"('Companion - Nathaniel', 'Video')",11,44,0.001506,0.006022,0.000137,0.007528
"('Companion - Dog', 'NPCs')",21,150,0.002874,0.020531,0.000547,0.023405
"('New Lands', 'Lore-Friendly')",22,295,0.003011,0.040378,0.000684,0.043389
"('Replacer', 'User Interface')",401,38,0.054886,0.005201,0.001369,0.060088
"('Compilation', 'Companion - Leliana')",6,117,0.000821,0.016014,0.000411,0.016835
"('Polish', 'Clothing')",26,109,0.003559,0.014919,0.000137,0.018478
"('Companion - New - Male', 'Locations - World Map')",35,18,0.004791,0.002464,0.000274,0.007254
"('Face models', 'Clothing - Male')",417,25,0.057076,0.003422,0.000411,0.060498
"('Items - Apparatus', 'Locations - Caverns')",15,6,0.002053,0.000821,0.000274,0.002874
"('Locations - World Map', 'Magic - Spells')",18,62,0.002464,0.008486,0.000274,0.01095
"('Polish', 'Clothing - Male')",26,25,0.003559,0.003422,0.000137,0.006981
"('Scripted Events', 'Tutorials for Modders')",76,12,0.010402,0.001642,0.000274,0.012045
"('Utilities for Modders', 'Utilities for Players')",36,77,0.004927,0.010539,0.003011,0.015467
"('Companion - Mhairi', 'Companion - Loghain')",7,21,0.000958,0.002874,0.000274,0.003832
"('Companion - Wynne', 'Not Lore-Friendly')",46,24,0.006296,0.003285,0.000274,0.009581
"('Clothing - Female', 'NPCs')",31,150,0.004243,0.020531,0.000958,0.024774
"('For female characters', 'Lore-Friendly')",271,295,0.037093,0.040378,0.009718,0.077471
"('Companion - Sten', 'New Lands')",44,22,0.006022,0.003011,0.000137,0.009034
"('Chargen', 'Classes component')",136,31,0.018615,0.004243,0.000821,0.022858
"('For DAA', 'Companion - Anders')",49,14,0.006707,0.001916,0.000684,0.008623
"('Gameplay Effects/Changes', 'Companion - Wynne')",257,46,0.035177,0.006296,0.000547,0.041473
"('Lore-Friendly', 'Locations - Caverns')",295,6,0.040378,0.000821,0.000411,0.041199
"('Companion Friendly', 'Companion - Morrigan')",61,102,0.008349,0.013961,0.001506,0.02231
"('Companion - Zevran', 'Plants / Foliage')",82,3,0.011224,0.000411,0.000137,0.011634
"('Singleplayer Campaign', 'German')",183,44,0.025048,0.006022,0.001506,0.03107
"('New textures', 'Races - Modified')",290,17,0.039693,0.002327,0.000958,0.04202
"('Companion Friendly', 'Related to Movies/TV/Other Games')",61,59,0.008349,0.008076,0.000684,0.016425
"('New textures', 'Not Lore-Friendly')",290,24,0.039693,0.003285,0.000547,0.042978
"('For DAO', 'Unrealistic')",213,6,0.029154,0.000821,0.000547,0.029975
"('Audio - Music', 'Plants / Foliage')",11,3,0.001506,0.000411,0.000137,0.001916
"('Singleplayer Campaign', 'Clothing - Male')",183,25,0.025048,0.003422,0.000547,0.02847
"('Companion - Anders', 'Companion - Oghren')",14,32,0.001916,0.00438,0.000547,0.006296
"('Classes component', 'Plants / Foliage')",31,3,0.004243,0.000411,0.000137,0.004654
"('Video', 'Magic - Enchantments')",44,19,0.006022,0.002601,0.000137,0.008623
"('Armor - Shields', 'NPC Vendors')",79,43,0.010813,0.005886,0.001369,0.016699
"('Face models', 'Clothing - Female')",417,31,0.057076,0.004243,0.000274,0.061319
"('Clothing', 'Plants / Foliage')",109,3,0.014919,0.000411,0.000411,0.01533
"('Animation - Modified', 'New textures')",37,290,0.005064,0.039693,0.000547,0.044758
"('Companions', 'Locations - Dungeons')",259,13,0.03545,0.001779,0.000274,0.03723
"('Audio - Music', 'Hair')",11,83,0.001506,0.011361,0.000411,0.012866
"('For DAO', 'Saved games')",213,85,0.029154,0.011634,0.000821,0.040788
"('Compilation', 'Utilities for Modders')",6,36,0.000821,0.004927,0.000137,0.005749
"('Environment - Sky', 'Singleplayer Campaign')",3,183,0.000411,0.025048,0.000274,0.025459
"('For female characters', 'Items - Furniture')",271,14,0.037093,0.001916,0.000274,0.039009
"('Cheating', 'Translation')",106,6,0.014509,0.000821,0.000137,0.01533
"('Companion Friendly', 'Russian')",61,32,0.008349,0.00438,0.000684,0.012729
"('Environment - Other', 'Creatures')",18,41,0.002464,0.005612,0.000274,0.008076
"('Clothing - Male', 'User Interface')",25,38,0.003422,0.005201,0.000137,0.008623
"('Companion - Oghren', 'Humor, Joke or Just for Fun')",32,16,0.00438,0.00219,0.000274,0.00657
"('Audio - Sound FX', 'Quests')",23,59,0.003148,0.008076,0.000547,0.011224
"('Companion - Zevran', 'Hair')",82,83,0.011224,0.011361,0.001642,0.022584
"('Replacer', 'Animation - Modified')",401,37,0.054886,0.005064,0.000958,0.059951
"('Companion - Justice', 'Companion - Wynne')",12,46,0.001642,0.006296,0.000547,0.007939
"('Related to Movies/TV/Other Games', 'Fair and balanced')",59,44,0.008076,0.006022,0.000411,0.014098
"('Companion - Loghain', 'User Interface')",21,38,0.002874,0.005201,0.000274,0.008076
"('Italian', 'Creatures')",21,41,0.002874,0.005612,0.000274,0.008486
"('Fair and balanced', 'Scripted Events')",44,76,0.006022,0.010402,0.000958,0.016425
"('Fair and balanced', 'Companion - Zevran')",44,82,0.006022,0.011224,0.000958,0.017246
"('Companion - Leliana', 'Weapons')",117,227,0.016014,0.03107,0.000958,0.047085
"('Companion - Mhairi', 'Utilities for Players')",7,77,0.000958,0.010539,0.000137,0.011497
"('Companion - Dog', 'Items - Apparatus')",21,15,0.002874,0.002053,0.000137,0.004927
"('Lore-Friendly', 'Magic - Potions')",295,9,0.040378,0.001232,0.000411,0.04161
"('For DAO', 'Items - Apparatus')",213,15,0.029154,0.002053,0.000274,0.031207
"('Chargen', 'Companion - New - Female')",136,34,0.018615,0.004654,0.000547,0.023269
"('Companion - Anders', 'Clothing')",14,109,0.001916,0.014919,0.000137,0.016835
"('Body models', 'Books')",30,16,0.004106,0.00219,0.000137,0.006296
"('Companion - New - Male', 'Clothing - Female')",35,31,0.004791,0.004243,0.000274,0.009034
"('Anime', 'Unrealistic')",6,6,0.000821,0.000821,0.000274,0.001642
"('Companion - Zevran', 'Locations - Dungeons')",82,13,0.011224,0.001779,0.000137,0.013003
"('Compilation', 'Japanese')",6,15,0.000821,0.002053,0.000274,0.002874
"('Companion - Morrigan', 'NPCs')",102,150,0.013961,0.020531,0.002601,0.034492
"('Face models', 'Locations - Dungeons')",417,13,0.057076,0.001779,0.000274,0.058856
"('Companion - New - Male', 'NPCs')",35,150,0.004791,0.020531,0.002601,0.025322
"('Companion - Justice', 'Weapons')",12,227,0.001642,0.03107,0.000274,0.032713
"('Unbalanced', 'NPC Vendors')",6,43,0.000821,0.005886,0.000411,0.006707
"('Italian', 'Russian')",21,32,0.002874,0.00438,0.002464,0.007254
"('Companion - Justice', 'English')",12,509,0.001642,0.069669,0.000958,0.071311
"('Companion - New - Male', 'Audio - Sound FX')",35,23,0.004791,0.003148,0.000274,0.007939
"('Hair', 'Utilities for Players')",83,77,0.011361,0.010539,0.000684,0.0219
"('New models', 'Not Lore-Friendly')",123,24,0.016835,0.003285,0.000684,0.02012
"('Companion - Leliana', 'Items - Apparatus')",117,15,0.016014,0.002053,0.000137,0.018067
"('For male characters', 'Body models')",234,30,0.032028,0.004106,0.000411,0.036135
"('Companion - Alistair', 'Face models')",102,417,0.013961,0.057076,0.00657,0.071038
"('Japanese', 'Creatures')",15,41,0.002053,0.005612,0.000274,0.007665
"('Companion - Anders', 'User Interface')",14,38,0.001916,0.005201,0.000137,0.007117
"('For DAA', 'French')",49,21,0.006707,0.002874,0.000137,0.009581
"('Quests', 'Magic - Spells')",59,62,0.008076,0.008486,0.000411,0.016562
"('Chargen', 'French')",136,21,0.018615,0.002874,0.000137,0.021489
"('Czech', 'NPC Vendors')",5,43,0.000684,0.005886,0.000274,0.00657
"('Companion - Alistair', 'Italian')",102,21,0.013961,0.002874,0.000137,0.016835
"('Companions', 'Hair')",259,83,0.03545,0.011361,0.004243,0.046811
"('Books', 'Items - Apparatus')",16,15,0.00219,0.002053,0.000274,0.004243
"('Companion - Nathaniel', 'Locations - Buildings')",11,27,0.001506,0.003696,0.000137,0.005201
"('Books', 'Clothing')",16,109,0.00219,0.014919,0.000821,0.017109
"('Companion - Wynne', 'Plants / Foliage')",46,3,0.006296,0.000411,0.000137,0.006707
"('Armor - Shields', 'Weapons')",79,227,0.010813,0.03107,0.007254,0.041883
"('Audio - Music', 'Armor - Shields')",11,79,0.001506,0.010813,0.000137,0.012319
"('Audio - Voices', 'Spanish')",19,26,0.002601,0.003559,0.000137,0.006159
"('Chargen', 'Polish')",136,26,0.018615,0.003559,0.000137,0.022174
"('Performance Optimization', 'Weapons')",1,227,0.000137,0.03107,0.000137,0.031207
"('Lighting', 'Plants / Foliage')",4,3,0.000547,0.000411,0.000137,0.000958
"('Companion - Leliana', 'Singleplayer Campaign')",117,183,0.016014,0.025048,0.00219,0.041062
"('Companion - Leliana', 'Locations - Caverns')",117,6,0.016014,0.000821,0.000137,0.016835
"('Hair', 'Video')",83,44,0.011361,0.006022,0.000547,0.017383
"('Companion - Alistair', 'Companion - New - Female')",102,34,0.013961,0.004654,0.001369,0.018615
"('Video', 'Magic - Spells')",44,62,0.006022,0.008486,0.000684,0.014509
"('Nudity', 'Clothing')",9,109,0.001232,0.014919,0.000274,0.016151
"('Companion - Mhairi', 'Clothing')",7,109,0.000958,0.014919,0.000137,0.015877
"('Magic - Potions', 'Plants / Foliage')",9,3,0.001232,0.000411,0.000137,0.001642
"('Polish', 'Creatures')",26,41,0.003559,0.005612,0.000274,0.009171
"('New models', 'Magic - Spells')",123,62,0.016835,0.008486,0.000274,0.025322
"('Related to Movies/TV/Other Games', 'Skills')",59,54,0.008076,0.007391,0.000411,0.015467
"('Nudity', 'NPC Vendors')",9,43,0.001232,0.005886,0.000137,0.007117
"('Animation - Modified', 'Audio - Voices')",37,19,0.005064,0.002601,0.000411,0.007665
"('Companion - Dog', 'Clothing')",21,109,0.002874,0.014919,0.000274,0.017794
"('Non-Playable Resource', 'Tutorials for Modders')",21,12,0.002874,0.001642,0.000684,0.004517
"('Animation - New', 'Races - New')",29,6,0.003969,0.000821,0.000137,0.004791
"('Scripted Events', 'Items - Apparatus')",76,15,0.010402,0.002053,0.000411,0.012456
"('For female characters', 'Locations - Buildings')",271,27,0.037093,0.003696,0.000274,0.040788
"('For DAO', 'Companion - Sigrun')",213,11,0.029154,0.001506,0.000137,0.03066
"('Gameplay Effects/Changes', 'Items - Ingredients')",257,7,0.035177,0.000958,0.000411,0.036135
"('New textures', 'Magic - Enchantments')",290,19,0.039693,0.002601,0.000958,0.042294
"('Cheating', 'Audio - Sound FX')",106,23,0.014509,0.003148,0.000137,0.017657
"('Classes component', 'Races - Modified')",31,17,0.004243,0.002327,0.000274,0.00657
"('Companion - Wynne', 'Companion - Zevran')",46,82,0.006296,0.011224,0.003696,0.01752
"('Companion - Alistair', 'Companion - Oghren')",102,32,0.013961,0.00438,0.003285,0.018341
"('Companion - Morrigan', 'Utilities for Players')",102,77,0.013961,0.010539,0.000137,0.0245
"('Chargen', 'For DAO')",136,213,0.018615,0.029154,0.001369,0.047769
"('Related to Movies/TV/Other Games', 'Companion - Loghain')",59,21,0.008076,0.002874,0.000274,0.01095
"('Companion - Morrigan', 'Clothing - Female')",102,31,0.013961,0.004243,0.000821,0.018204
"('Quests', 'Magic - Potions')",59,9,0.008076,0.001232,0.000411,0.009307
"('Locations - Buildings', ""Modder's Resource"")",27,84,0.003696,0.011497,0.001506,0.015193
"('Lore-Friendly', 'Tutorials for Players')",295,12,0.040378,0.001642,0.000137,0.04202
"('Cheating', 'Utilities for Players')",106,77,0.014509,0.010539,0.002053,0.025048
"('Companion - Alistair', 'New textures')",102,290,0.013961,0.039693,0.000547,0.053655
"('Companion - Mhairi', 'Companion - New - Male')",7,35,0.000958,0.004791,0.000137,0.005749
"('Russian', 'Clothing - Female')",32,31,0.00438,0.004243,0.000137,0.008623
"('New Lands', 'New models')",22,123,0.003011,0.016835,0.000684,0.019847
"('Body models', 'New models')",30,123,0.004106,0.016835,0.001369,0.020942
"('Related to Movies/TV/Other Games', 'Companion - Justice')",59,12,0.008076,0.001642,0.000547,0.009718
"('For DAO', 'New Lands')",213,22,0.029154,0.003011,0.000137,0.032165
"('Companion - Morrigan', 'Creatures')",102,41,0.013961,0.005612,0.000411,0.019573
"('Companion - Oghren', 'New Lands')",32,22,0.00438,0.003011,0.000137,0.007391
"('For male characters', 'Fair and balanced')",234,44,0.032028,0.006022,0.001232,0.038051
"('Hair', 'Locations - Dungeons')",83,13,0.011361,0.001779,0.000274,0.01314
"('Companion - Morrigan', 'New Lands')",102,22,0.013961,0.003011,0.000137,0.016972
"('Companion - Velanna', 'Companion - Alistair')",13,102,0.001779,0.013961,0.000958,0.01574
"('Related to Movies/TV/Other Games', 'Video')",59,44,0.008076,0.006022,0.000547,0.014098
"('Compilation', 'Official')",6,3,0.000821,0.000411,0.000274,0.001232
"('Quests', 'Nudity')",59,9,0.008076,0.001232,0.000137,0.009307
"('Non-Playable Resource', 'Utilities for Players')",21,77,0.002874,0.010539,0.000684,0.013414
"('Body models', 'Quests')",30,59,0.004106,0.008076,0.000137,0.012182
"('Replacer', 'Companion - Loghain')",401,21,0.054886,0.002874,0.001232,0.057761
"('Compilation', 'Skills')",6,54,0.000821,0.007391,0.000137,0.008212
"('For male characters', 'Magic - Spells')",234,62,0.032028,0.008486,0.000684,0.040515
"('Companion Friendly', 'Hair')",61,83,0.008349,0.011361,0.000547,0.01971
"('Audio - Voices', 'Clothing')",19,109,0.002601,0.014919,0.000547,0.01752
"('Locations - Caverns', 'Magic - Enchantments')",6,19,0.000821,0.002601,0.000137,0.003422
"('Companion - Velanna', 'Video')",13,44,0.001779,0.006022,0.000137,0.007802
"('Performance Optimization', 'Clothing - Male')",1,25,0.000137,0.003422,0.000137,0.003559
"('Companion - Oghren', 'Books')",32,16,0.00438,0.00219,0.000137,0.00657
"('NPC Vendors', 'Weapons')",43,227,0.005886,0.03107,0.001506,0.036956
"('Replacer', 'Environment - Sky')",401,3,0.054886,0.000411,0.000137,0.055297
"('Replacer', 'Books')",401,16,0.054886,0.00219,0.000547,0.057076
"('Items - Furniture', 'NPCs')",14,150,0.001916,0.020531,0.000274,0.022447
"('Companion - New - Male', 'Audio - Music')",35,11,0.004791,0.001506,0.000137,0.006296
"('Companion - Loghain', 'New textures')",21,290,0.002874,0.039693,0.000547,0.042568
"('Companion - Loghain', 'Companion - Zevran')",21,82,0.002874,0.011224,0.00219,0.014098
"('Companion - Leliana', 'Environment - Sky')",117,3,0.016014,0.000411,0.000137,0.016425
"('Humor, Joke or Just for Fun', 'Weapons')",16,227,0.00219,0.03107,0.000274,0.03326
"('Spanish', ""Modder's Resource"")",26,84,0.003559,0.011497,0.000411,0.015056
"('Companion - New - Male', 'Books')",35,16,0.004791,0.00219,0.000137,0.006981
"('Chargen', 'Gameplay Effects/Changes')",136,257,0.018615,0.035177,0.001642,0.053791
"('Companion - New - Male', 'Items - Ingredients')",35,7,0.004791,0.000958,0.000137,0.005749
"('Clothing', 'Locations - Caverns')",109,6,0.014919,0.000821,0.000411,0.01574
"('Armor - Shields', 'Items - Ingredients')",79,7,0.010813,0.000958,0.000274,0.011771
"('Russian', 'NPC Vendors')",32,43,0.00438,0.005886,0.000274,0.010266
"('Companion - Leliana', 'Face models')",117,417,0.016014,0.057076,0.009171,0.073091
"('Books', 'Weapons')",16,227,0.00219,0.03107,0.000958,0.03326
"('German', 'Clothing - Male')",44,25,0.006022,0.003422,0.000137,0.009444
"('Companion - Sten', 'Humor, Joke or Just for Fun')",44,16,0.006022,0.00219,0.000274,0.008212
"('Unbalanced', 'NPCs')",6,150,0.000821,0.020531,0.000137,0.021352
"('Lighting', 'Clothing')",4,109,0.000547,0.014919,0.000274,0.015467
